,serial_number,capacity_bytes,failure,smart_5_raw,smart_187_raw,smart_188_raw,smart_197_raw,smart_198_raw,smart_9_raw,smart_193_raw,smart_194_raw,smart_241_raw,smart_242_raw
12927,Z3020W6P,4.00079E+12,1,0,0,0,0,0,29819,6480,23,23899854078,1.69754E+11
28280,Z3014NQ4,4.00079E+12,0,0,0,1,0,0,35767,49332,24,28709927002,2.32276E+11
14969,S301GQ1G,4.00079E+12,1,0,0,0,0,0,20931,9136,26,43122127632,72452547697
25058,S300RNPL,4.00079E+12,0,0,0,0,0,0,21085,6179,35,44184330312,69267886192
22228,Z3025LWT,4.00079E+12,1,0,0,7,0,0,29304,317737,26,24262649915,2.00949E+11
29323,Z304JW6H,4.00079E+12,0,0,0,0,0,0,21625,7779,20,45360937256,85414315315
12927,Z3020W6P,4.00079E+12,1,0,0,0,0,0,29795,6480,24,23898548084,1.69716E+11
6849,Z305PHCE,4.00079E+12,0,0,0,0,0,0,18294,55468,26,33287546080,75615792005
14969,S301GQ1G,4.00079E+12,1,0,0,0,0,0,20908,9136,26,43113126192,72370418846
17174,Z3012NT9,4.00079E+12,0,0,0,1,0,0,35072,27344,24,32867014562,4.23445E+11
22229,Z3025LWT,4.00079E+12,1,0,0,7,0,0,29280,317737,26,24261375203,2.00921E+11
23482,W3019ZAV,4.00079E+12,0,0,0,1,0,0,13786,57099,24,14414884228,43784835960
17911,Z304KCFW,4.00079E+12,0,0,0,0,0,0,20624,5687,22,44447311816,1.04988E+11
25545,Z3029B3M,4.00079E+12,1,0,0,0,0,0,27746,39023,24,23618796458,2.58385E+11
25548,Z3029B3M,4.00079E+12,1,0,0,0,0,0,27722,39023,24,23617521111,2.58351E+11
1797,Z304K42J,4.00079E+12,0,0,0,0,0,0,21634,4620,22,47605736928,97550862771
25689,Z3029B3M,4.00079E+12,1,0,0,0,0,0,27698,39023,25,23616269879,2.5832E+11
1833,Z305D61M,4.00079E+12,0,0,0,0,0,0,18625,9206,30,36266226904,73343700486
25692,Z3029B3M,4.00079E+12,1,0,0,0,0,0,27674,39023,24,23615017708,2.58291E+11
6854,Z3025JMR,4.00079E+12,0,0,0,0,0,0,29974,23069,26,23753061456,1.663E+11
25693,Z3029B3M,4.00079E+12,1,0,0,0,0,0,27650,39023,24,23613988613,2.5826E+11
18377,S301GPN5,4.00079E+12,0,0,0,0,0,0,21994,11731,32,47180649376,73928432589
25695,Z3029B3M,4.00079E+12,1,0,0,0,0,0,27626,39023,24,23610897007,2.58227E+11
19166,Z305D5M5,4.00079E+12,0,0,0,0,0,0,18627,7636,24,37701192744,82175330159
25696,Z3029B3M,4.00079E+12,1,0,0,0,0,0,27602,39023,23,23609562611,2.58196E+11
22377,S300Z523,4.00079E+12,0,0,0,0,0,0,25066,42095,23,48268125944,77841877223
25693,Z3029B3M,4.00079E+12,1,0,0,0,0,0,27578,39023,25,23608317099,2.58168E+11
2832,Z3051R9W,4.00079E+12,0,0,0,0,0,0,17757,4346,23,35363073456,92997658380
25694,Z3029B3M,4.00079E+12,1,0,0,0,0,0,27554,39023,25,23606995029,2.58139E+11
13732,Z301T3MK,4.00079E+12,0,0,0,0,0,0,25259,117530,25,23744643832,2.53672E+11
25699,Z3029B3M,4.00079E+12,1,0,0,0,0,0,27530,39023,26,23605736914,2.58111E+11
3770,Z305EWW4,4.00079E+12,0,0,0,0,0,0,18269,54889,25,33232198680,71110660223
26278,W300E1B9,4.00079E+12,0,0,0,0,0,0,41718,44604,26,29561228486,2.02139E+11
1305,W3005W0E,4.00079E+12,0,0,0,0,0,0,40386,48862,21,36317397126,1.87177E+11
5425,Z305LJ17,4.00079E+12,0,0,0,0,0,0,17742,4363,26,35279031200,75095300220
4338,Z304KC9S,4.00079E+12,1,0,2,0,64,64,20869,10666,22,42094398136,1.05334E+11
23358,S301NKTA,4.00079E+12,1,24,8,0,40,40,21554,7996,19,45150821520,78977906910
29415,Z304HTH9,4.00079E+12,1,0,12,0,304,304,20564,6998,23,44129526032,1.00365E+11
4338,Z304KC9S,4.00079E+12,1,0,0,0,40,40,20845,10666,22,42073150640,1.05204E+11
15110,Z304X807,4.00079E+12,0,0,0,0,0,0,18245,50359,26,33104588128,69851524179
23361,S301NKTA,4.00079E+12,1,24,7,0,16,16,21530,7996,20,45132532624,78813520369
27200,S301NFFY,4.00079E+12,0,0,0,0,0,0,20578,5601,23,43049228120,81963500491
29418,Z304HTH9,4.00079E+12,1,0,1,0,0,0,20551,6998,22,44126290048,1.00279E+11
4145,Z306JC9M,4.00079E+12,0,0,0,0,0,0,11770,164597,31,9078676625,26603311691
4338,Z304KC9S,4.00079E+12,1,0,0,0,40,40,20821,10666,22,42052920352,1.05099E+11
13279,Z304HSTS,4.00079E+12,0,0,0,0,0,0,20206,124386,22,27157312096,76014631754
23361,S301NKTA,4.00079E+12,1,24,7,0,16,16,21506,7996,20,45123313192,78612906570
21073,S301GVSP,4.00079E+12,0,0,0,0,0,0,21043,11860,24,42732480088,1.30053E+11
29419,Z304HTH9,4.00079E+12,1,0,1,0,0,0,20527,6998,22,44117966240,1.00098E+11
21667,Z300GPD0,4.00079E+12,0,0,0,0,0,0,41110,178390,22,30357747488,1.68197E+11
4338,Z304KC9S,4.00079E+12,1,0,0,0,40,40,20797,10666,21,42020143304,1.04991E+11
8923,Z305FGD1,4.00079E+12,0,0,0,0,0,0,18577,9939,32,36249829144,72986267718
23363,S301NKTA,4.00079E+12,1,24,7,0,16,16,21482,7996,20,45111061112,78442674965
4675,Z302E76S,4.00079E+12,0,0,0,0,0,0,27241,427521,20,21570408569,2.15559E+11
29421,Z304HTH9,4.00079E+12,1,0,1,0,0,0,20503,6998,23,44106803488,99930776241
21646,Z305DJ40,4.00079E+12,0,0,0,0,0,0,18581,9579,32,36768849200,72112466394
4338,Z304KC9S,4.00079E+12,1,0,0,0,40,40,20773,10666,21,41959306224,1.04944E+11
17794,S300YSFF,4.00079E+12,0,0,0,0,0,0,24080,38017,21,49076663736,88768611777
23364,S301NKTA,4.00079E+12,1,24,7,0,16,16,21458,7996,19,45097424472,78303049202
18985,Z304HSJG,4.00079E+12,0,0,0,0,0,0,20545,9744,22,41701736280,64889617163
29422,Z304HTH9,4.00079E+12,1,0,1,0,0,0,20463,6998,22,44096608024,99700441028
24193,Z305BZK7,4.00079E+12,0,0,0,0,0,0,18390,3280,22,41036065856,99006646305
4339,Z304KC9S,4.00079E+12,1,0,0,0,40,40,20749,10666,21,41939223240,1.04814E+11
17818,Z300ZSYX,4.00079E+12,0,0,0,0,0,0,36199,35609,24,28828063908,2.36092E+11
23364,S301NKTA,4.00079E+12,1,24,7,0,16,16,21434,7996,19,45087519944,78157787214
5989,Z3016DN5,4.00079E+12,0,0,0,0,0,0,35457,30028,24,28087028239,2.41959E+11
29421,Z304HTH9,4.00079E+12,1,0,1,0,0,0,20455,6998,23,44094609968,99617277080
11595,Z304JGYW,4.00079E+12,0,0,0,0,0,0,21556,7165,23,43932913456,74447336670
4339,Z304KC9S,4.00079E+12,1,0,0,0,16,16,20725,10666,22,41918602408,1.04703E+11
8615,Z304KCRA,4.00079E+12,0,0,0,0,0,0,20569,6107,24,42584919864,79398233178
23365,S301NKTA,4.00079E+12,1,24,7,0,16,16,21410,7996,19,45077350272,77991111757
13673,S300Z5H9,4.00079E+12,0,0,0,0,0,0,24078,36873,22,49705293592,81712630380
29421,Z304HTH9,4.00079E+12,1,0,1,0,0,0,20431,6998,23,44085664960,99419927634
23421,Z305GXZG,4.00079E+12,0,0,0,0,0,0,18393,3600,21,40710645368,79338981935
4338,Z304KC9S,4.00079E+12,1,0,0,0,16,16,20701,10666,22,41910880280,1.04598E+11
30643,Z3011R98,4.00079E+12,0,0,0,0,0,0,36402,11904,21,28444979590,2.52331E+11
23369,S301NKTA,4.00079E+12,1,24,7,0,32,32,21390,7993,20,45059313896,77821667765
17289,Z305CTP0,4.00079E+12,0,0,0,0,0,0,18580,8395,27,35985062800,1.0405E+11
29426,Z304HTH9,4.00079E+12,1,0,1,0,0,0,20407,6998,23,44076115016,99256258496
14372,S3010AQ5,4.00079E+12,0,0,0,0,0,0,22662,20191,27,48945783144,69674880919
4346,Z304KC9S,4.00079E+12,1,0,0,0,16,16,20677,10666,22,41897347440,1.04512E+11
22503,S300Z525,4.00079E+12,0,0,0,0,0,0,25018,41908,23,47338772152,75175607368
23402,S301NKTA,4.00079E+12,1,24,5,0,8,8,21366,7993,20,45049078888,77659120694
7095,Z304J3RE,4.00079E+12,0,0,0,0,0,0,20514,5665,24,42872864728,77654356699
29467,Z304HTH9,4.00079E+12,1,0,1,0,0,0,20383,6998,23,44072098704,99056459336
22141,Z303XYTW,4.00079E+12,0,0,0,0,0,0,20866,15909,20,40359296048,70990737648
4346,Z304KC9S,4.00079E+12,1,0,0,0,16,16,20653,10666,22,41891107264,1.04383E+11
15229,S300YQN5,4.00079E+12,0,0,0,0,0,0,22641,20828,29,47377549768,79511799484
23401,S301NKTA,4.00079E+12,1,16,5,0,0,0,21342,7993,20,45038835576,77485156694
10505,Z304TD77,4.00079E+12,0,0,0,0,0,0,20052,32451,20,40918985824,79766617813
29468,Z304HTH9,4.00079E+12,1,0,1,0,0,0,20359,6998,22,44068794848,98865572973
21720,Z302EVM6,4.00079E+12,0,0,0,0,0,0,25708,33439,19,50843371632,84337229505
11269,Z3014NTY,4.00079E+12,0,0,0,0,0,0,35459,34066,25,26981863120,1.42087E+11
12491,Z305D493,4.00079E+12,1,0,0,0,192,192,18799,5435,25,38164049112,90348149430
12491,Z305D493,4.00079E+12,1,0,0,0,0,0,18776,5435,25,38150053664,90227857500
26150,Z305DVHA,4.00079E+12,0,0,0,0,0,0,18805,4080,23,38075233864,65596871944
12492,Z305D493,4.00079E+12,1,0,0,0,0,0,18752,5435,24,38140021920,90131866549
245,S300YQTN,4.00079E+12,0,0,1,0,16,16,24994,38811,23,47026160464,88084353433
12493,Z305D493,4.00079E+12,1,0,0,0,0,0,18728,5435,24,38130779336,89999178972
3244,Z300YLFM,4.00079E+12,0,0,0,4,0,0,29738,29579,30,24830983096,1.71031E+11
12496,Z305D493,4.00079E+12,1,0,0,0,0,0,18703,5435,24,38122795328,89926562623
22360,Z302AJRG,4.00079E+12,0,0,0,0,0,0,24053,37633,23,49615703136,73485642137
12496,Z305D493,4.00079E+12,1,0,0,0,0,0,18680,5435,25,38113462560,89802764369
7617,Z30250LR,4.00079E+12,0,0,0,0,0,0,30147,60828,25,23982908778,1.94934E+11
12495,Z305D493,4.00079E+12,1,0,0,0,0,0,18656,5435,25,38096910872,89693881828
4963,Z305DDVH,4.00079E+12,0,0,0,0,0,0,18198,55116,26,34671398928,73904472554
12516,Z305D493,4.00079E+12,1,0,0,0,0,0,18632,5435,25,38080612440,89553067294
28075,Z304HSCF,4.00079E+12,0,0,0,0,0,0,20552,4615,20,42899873512,71961776859
12516,Z305D493,4.00079E+12,1,0,0,0,0,0,18607,5435,25,38070345032,89439311359
12570,Z300XFD0,4.00079E+12,0,0,1,1,0,0,37457,6568,20,29622865976,1.50741E+11
12519,Z305D493,4.00079E+12,1,0,0,0,0,0,18584,5434,24,38062710576,89308890026
22667,Z305DHP5,4.00079E+12,0,0,0,0,0,0,18557,9100,30,35107133528,75617210014
20893,S301L17R,4.00079E+12,0,0,0,0,0,0,20483,11734,22,41645559504,74782877717
24177,Z300ZKA7,4.00079E+12,1,0,0,2,0,0,29713,38420,23,24533127227,1.94364E+11
24179,Z300ZKA7,4.00079E+12,1,0,0,2,0,0,29689,38420,22,24530182858,1.94287E+11
20975,Z304HKCJ,4.00079E+12,0,0,0,0,0,0,20483,10460,23,42304819064,79335531838
24180,Z300ZKA7,4.00079E+12,1,0,0,2,0,0,29665,38420,22,24528989544,1.94253E+11
19523,S300Z649,4.00079E+12,0,0,0,0,0,0,22598,18581,35,48981179296,84688760403
24179,Z300ZKA7,4.00079E+12,1,0,0,2,0,0,29641,38420,22,24527671730,1.94221E+11
17612,Z305AZES,4.00079E+12,0,0,0,0,0,0,18781,2641,26,39407370192,72617020226
24180,Z300ZKA7,4.00079E+12,1,0,0,2,0,0,29617,38420,21,24526331202,1.94187E+11
17584,S300YCTS,4.00079E+12,0,0,0,0,0,0,22615,20309,28,45978992920,68706562671
24184,Z300ZKA7,4.00079E+12,1,0,0,2,0,0,29593,38420,21,24525053212,1.94153E+11
21614,Z304L83Z,4.00079E+12,0,0,0,0,0,0,20528,5608,23,44436821696,85964969696
24217,Z300ZKA7,4.00079E+12,1,0,0,2,0,0,29569,38420,21,24523726329,1.94121E+11
22232,S30114G4,4.00079E+12,0,0,0,0,0,0,25662,35182,19,51981023064,75071757194
24216,Z300ZKA7,4.00079E+12,1,0,0,2,0,0,29545,38420,22,24522455757,1.94088E+11
25146,S300YQ0V,4.00079E+12,0,0,0,0,0,0,24680,162104,23,38223446232,73087421496
24220,Z300ZKA7,4.00079E+12,1,0,0,2,0,0,29521,38420,22,24521063884,1.94056E+11
23221,Z300PAFV,4.00079E+12,0,0,0,0,0,0,38715,55390,24,29548131382,1.65264E+11
24218,Z300ZKA7,4.00079E+12,1,0,0,2,0,0,29497,38420,22,24519113674,1.94021E+11
5028,Z305D221,4.00079E+12,0,0,0,0,0,0,18821,5728,34,38140420952,73176522620
23205,S3010M3M,4.00079E+12,0,0,0,0,0,0,24654,161537,26,37957466848,78794708697
11735,Z30566C4,4.00079E+12,0,0,0,0,0,0,19134,8537,49,41753120288,81576583856
15160,W300KKQW,4.00079E+12,1,928,0,0,104,104,38403,24161,27,31476428308,2.63321E+11
15436,Z304JNKY,4.00079E+12,1,8,27,0,16,16,20504,2254,25,43852130408,90741818640
15161,W300KKQW,4.00079E+12,1,0,0,0,24,24,38380,24161,26,31474543436,2.6329E+11
2471,Z303YQZF,4.00079E+12,0,0,0,0,0,0,22109,72036,27,23330455880,2.07618E+11
15437,Z304JNKY,4.00079E+12,1,8,22,0,16,16,20481,2252,24,43843726216,90610609387
18546,Z300W4GS,4.00079E+12,0,0,0,0,0,0,34570,22663,25,27040047846,1.46521E+11
15165,W300KKQW,4.00079E+12,1,0,0,0,24,24,38355,24161,26,31472559716,2.63258E+11
4228,Z304KBZX,4.00079E+12,0,0,0,0,0,0,20815,13434,23,41524649272,83889021345
15441,Z304JNKY,4.00079E+12,1,0,18,0,16,16,20457,2238,24,43840439480,90447836778
12803,Z3029ZNF,4.00079E+12,0,0,0,0,0,0,27317,57546,20,49807561192,84750100542
15166,W300KKQW,4.00079E+12,1,0,0,0,24,24,38331,24161,26,31470599308,2.63225E+11
4965,S30108B0,4.00079E+12,0,0,0,0,0,0,22575,18952,36,46568565824,72896979939
15442,Z304JNKY,4.00079E+12,1,0,18,0,16,16,20432,2238,25,43835149840,90279292684
24893,Z305D6XJ,4.00079E+12,0,0,0,0,0,0,17917,24030,31,14526671879,35786798157
15164,W300KKQW,4.00079E+12,1,0,0,0,16,16,38308,24161,26,31468650918,2.63192E+11
11146,Z305B73G,4.00079E+12,0,0,0,0,0,0,19975,32058,22,38696130888,74509188159
15440,Z304JNKY,4.00079E+12,1,0,18,0,16,16,20408,2238,24,43828240216,90119018058
808,Z300GPR2,4.00079E+12,0,0,0,0,0,0,41039,182031,24,34690147362,3.61597E+11
15191,W300KKQW,4.00079E+12,1,0,0,0,8,8,38283,24161,27,31465984596,2.63154E+11
2956,Z304KBQQ,4.00079E+12,0,0,6,0,0,0,20795,15624,23,41674245784,78082035333
15468,Z304JNKY,4.00079E+12,1,0,18,0,16,16,20384,2238,24,43826147144,89976279850
28246,Z3026QHL,4.00079E+12,0,0,0,0,0,0,23449,49190,22,48217585392,89648491053
15191,W300KKQW,4.00079E+12,1,0,0,0,8,8,38259,24161,25,31463379692,2.63118E+11
16375,S300WDWX,4.00079E+12,0,0,0,0,0,0,23167,47588,29,49523818072,78292729705
15468,Z304JNKY,4.00079E+12,1,0,18,0,16,16,20361,2238,24,43823297672,89821126036
16099,Z305D3DB,4.00079E+12,0,0,0,0,0,0,18505,8286,32,36640888944,88735235131
15194,W300KKQW,4.00079E+12,1,0,0,0,8,8,38235,24161,28,31460924652,2.6308E+11
23297,Z300NPZ6,4.00079E+12,0,0,0,0,0,0,38690,43602,23,29677581660,1.5301E+11
15471,Z304JNKY,4.00079E+12,1,0,18,0,16,16,20336,2235,24,43821030232,89634993255
26287,Z3015J0P,4.00079E+12,0,0,0,0,0,0,34543,144776,26,27343502418,2.172E+11
15193,W300KKQW,4.00079E+12,1,0,0,0,8,8,38211,24161,27,31458949880,2.63049E+11
11275,Z305LBRR,4.00079E+12,0,0,0,0,0,0,17670,4771,29,34014406096,85735507175
15470,Z304JNKY,4.00079E+12,1,0,18,0,16,16,20313,2229,24,43815835928,89513302971
2416,Z300PKF8,4.00079E+12,0,0,0,0,0,0,38682,281489,22,29811943704,2.77524E+11
15193,W300KKQW,4.00079E+12,1,0,0,0,8,8,38187,24161,27,31457025052,2.63017E+11
13822,Z302B1NC,4.00079E+12,0,0,0,1,0,0,27635,24689,32,24143034104,1.91019E+11
15470,Z304JNKY,4.00079E+12,1,0,18,0,16,16,20289,2229,24,43812992392,89367032731
9297,Z3010QWP,4.00079E+12,0,0,0,0,0,0,35407,34621,24,26961450942,1.42014E+11
9121,Z3016LZ6,4.00079E+12,0,0,0,0,0,0,35432,38763,27,28492573886,2.41897E+11
3545,Z3025L8R,4.00079E+12,1,0,0,3,0,0,29496,138107,27,25540503267,2.36356E+11
3546,Z3025L8R,4.00079E+12,1,0,0,3,0,0,29472,138107,28,25538706039,2.3632E+11
4231,Z304KBZE,4.00079E+12,0,0,0,0,0,0,20481,5739,22,42039640496,79995885274
3546,Z3025L8R,4.00079E+12,1,0,0,3,0,0,29449,138107,28,25536846468,2.36287E+11
19400,Z300WCPV,4.00079E+12,0,0,0,0,0,0,37390,10595,22,30411916058,2.6694E+11
3545,Z3025L8R,4.00079E+12,1,0,0,3,0,0,29424,138107,28,25534975394,2.36252E+11
29047,Z305GVMT,4.00079E+12,0,0,0,0,0,0,18149,54002,26,32738328672,67905314632
3553,Z3025L8R,4.00079E+12,1,0,0,3,0,0,29400,138107,28,25532748751,2.36217E+11
20450,Z300QPK1,4.00079E+12,0,0,0,0,0,0,37335,112954,29,28312114744,2.03135E+11
3553,Z3025L8R,4.00079E+12,1,0,0,3,0,0,29377,138107,26,25530328911,2.36178E+11
13334,Z304L9VY,4.00079E+12,0,0,0,0,0,0,20249,228042,19,28393425944,68421180100
3553,Z3025L8R,4.00079E+12,1,0,0,3,0,0,29351,138107,27,25527899082,2.36128E+11
16857,Z304LAPN,4.00079E+12,0,0,0,0,0,0,20450,12154,24,39886004024,82873419874
3553,Z3025L8R,4.00079E+12,1,0,0,3,0,0,29327,138107,27,25526058033,2.36096E+11
8821,Z300XGPY,4.00079E+12,0,0,0,0,0,0,37364,21180,23,31407223768,2.49877E+11
3553,Z3025L8R,4.00079E+12,1,0,0,3,0,0,29303,138107,27,25524242458,2.36062E+11
17417,Z300ZQX4,4.00079E+12,0,0,0,0,0,0,36411,10780,18,28490124946,2.2166E+11
3563,Z3025L8R,4.00079E+12,1,0,0,3,0,0,29279,138107,27,25522356272,2.3603E+11
25175,S300T9PS,4.00079E+12,0,0,0,0,0,0,14816,451,21,25694747888,67391182481
16614,Z305D2FT,4.00079E+12,0,0,0,0,0,0,18664,4790,23,38338631952,80886620789
16087,S30109Q5,4.00079E+12,0,0,0,0,0,0,22477,22089,36,47728607896,64844216096
18616,S301096G,4.00079E+12,0,0,2,0,0,0,22477,18792,36,48931854632,67391645491
19391,Z302F45A,4.00079E+12,0,0,0,0,0,0,27222,52479,19,50267080824,84851439170
10601,Z300PB69,4.00079E+12,1,0,0,0,0,0,38437,48194,26,31607430336,2.96468E+11
17788,Z30111G6,4.00079E+12,1,0,6,0,8,8,36028,28471,26,29031766922,2.56765E+11
22645,S301KX17,4.00079E+12,1,0,0,0,0,0,20881,10513,26,43045381416,82419832348
25846,Z300XEFF,4.00079E+12,1,3184,0,0,328,328,38250,12906,25,34093308056,2.60306E+11
10621,Z300PB69,4.00079E+12,1,0,0,0,0,0,38413,48194,26,31604789960,2.96431E+11
17197,Z302A15V,4.00079E+12,0,0,0,0,0,0,27867,28112,23,23597699855,2.13894E+11
17816,Z30111G6,4.00079E+12,1,0,0,0,0,0,36003,28468,26,29029549440,2.56732E+11
2575,Z300K0S2,4.00079E+12,0,0,0,0,0,0,39582,22590,21,29174781690,1.62682E+11
22678,S301KX17,4.00079E+12,1,0,0,0,0,0,20857,10513,26,43038997728,82247230725
19817,Z304KR1J,4.00079E+12,0,0,0,0,0,0,21388,6873,23,44479607016,89925054884
25881,Z300XEFF,4.00079E+12,1,3184,0,0,328,328,38226,12242,26,34091984648,2.60268E+11
22121,Z305K1S8,4.00079E+12,0,0,0,0,0,0,17568,3667,22,36441288824,89039204168
10621,Z300PB69,4.00079E+12,1,0,0,0,0,0,38389,48194,26,31601766312,2.96388E+11
26129,Z303R3BX,4.00079E+12,0,0,0,0,0,0,21799,11923,26,44263313544,66538566883
17815,Z30111G6,4.00079E+12,1,0,0,0,0,0,35979,28467,26,29027241864,2.56697E+11
12995,Z305DJ2Y,4.00079E+12,0,0,0,0,0,0,17075,134800,17,12088361297,33067079185
22677,S301KX17,4.00079E+12,1,0,0,0,0,0,20833,10513,25,43031485792,82075340334
12782,S301PQD1,4.00079E+12,0,0,0,0,0,0,21388,6187,23,45989067560,78125150231
25880,Z300XEFF,4.00079E+12,1,3184,0,0,328,328,38202,12242,25,34088603164,2.60221E+11
7312,Z302SY61,4.00079E+12,0,0,0,0,0,0,22495,20412,20,46363030552,62159578152
10624,Z300PB69,4.00079E+12,1,0,0,0,0,0,38372,48194,25,31600348866,2.96365E+11
26342,Z3059JZJ,4.00079E+12,0,0,0,0,0,0,19039,7615,23,38230349808,69521078847
17818,Z30111G6,4.00079E+12,1,0,0,0,0,0,35948,28467,25,29023894262,2.56651E+11
20035,S300VKWR,4.00079E+12,0,0,0,0,0,0,23433,115509,22,37639397248,88066220641
22681,S301KX17,4.00079E+12,1,0,0,0,0,0,20810,10512,26,43022183048,81892937833
12363,Z304KBVH,4.00079E+12,0,0,0,0,0,0,20404,4434,23,44870267400,82989903478
25884,Z300XEFF,4.00079E+12,1,1024,0,0,0,0,38179,12242,24,34086009542,2.60182E+11
18059,S300Z5DS,4.00079E+12,0,0,0,0,0,0,24801,36270,22,50060879760,76104206475
10624,Z300PB69,4.00079E+12,1,0,0,0,0,0,38348,48194,27,31598347444,2.96327E+11
24551,Z305BSRP,4.00079E+12,0,0,0,0,0,0,18700,3900,26,38940369800,72028619435
17818,Z30111G6,4.00079E+12,1,0,0,0,0,0,35924,28467,25,29021948848,2.56622E+11
21717,Z3016MFT,4.00079E+12,0,0,0,0,0,0,35310,11227,24,27357981708,1.72567E+11
22679,S301KX17,4.00079E+12,1,0,0,0,0,0,20786,10512,25,43016908120,81734316788
12829,Z305MDZV,4.00079E+12,0,0,3,0,0,0,17571,4535,25,34418377208,72962263409
25882,Z300XEFF,4.00079E+12,1,1008,0,0,0,0,38155,12242,25,34083943850,2.60151E+11
30238,S301PV9Y,4.00079E+12,0,0,0,0,0,0,19917,126653,23,27540414072,81660283949
10624,Z300PB69,4.00079E+12,1,0,0,0,0,0,38324,48194,27,31596407040,2.96291E+11
185,S300XQQ2,4.00079E+12,0,0,0,0,0,0,27747,52188,18,24629643624,2.2485E+11
17818,Z30111G6,4.00079E+12,1,0,0,0,0,0,35900,28467,25,29020050378,2.56592E+11
21757,Z300GPYL,4.00079E+12,0,0,0,0,0,0,40947,138622,20,33145157094,2.12126E+11
22681,S301KX17,4.00079E+12,1,0,0,0,0,0,20761,10512,25,43007464496,81585792892
26846,S300XPA2,4.00079E+12,0,0,0,0,0,0,27749,43115,21,25054516038,2.06224E+11
25884,Z300XEFF,4.00079E+12,1,1008,0,0,0,0,38130,12242,25,34081721580,2.60117E+11
17771,Z3052ZMQ,4.00079E+12,0,0,0,0,0,0,18414,7544,27,37739040528,91963170117
10637,Z300PB69,4.00079E+12,1,0,0,0,0,0,38301,48194,27,31594116808,2.96258E+11
3482,Z3029ZZ6,4.00079E+12,0,0,0,0,0,0,27222,53404,20,52170405808,1.02155E+11
17822,Z30111G6,4.00079E+12,1,0,0,0,0,0,35877,28467,25,29018107780,2.56563E+11
10532,S301GMGT,4.00079E+12,0,0,0,0,0,0,20883,5965,26,41602596936,82552678117
22672,S301KX17,4.00079E+12,1,0,0,0,0,0,20737,10512,25,42995809432,81436311967
16861,Z304LAPJ,4.00079E+12,0,0,0,0,0,0,21390,7098,27,46484333368,84924158637
25895,Z300XEFF,4.00079E+12,1,1008,0,0,0,0,38106,12242,25,34079682484,2.60083E+11
22442,Z302B0WD,4.00079E+12,0,0,0,0,0,0,27604,27801,28,24095364616,1.87967E+11
10635,Z300PB69,4.00079E+12,1,0,0,0,0,0,38276,48194,26,31591205052,2.96216E+11
15012,Z305GW8R,4.00079E+12,0,0,0,0,0,0,18216,3629,32,40462793336,91486995232
17821,Z30111G6,4.00079E+12,1,0,0,0,0,0,35852,28467,25,29015438870,2.56529E+11
22609,S300Z6CK,4.00079E+12,0,0,0,0,0,0,24850,38042,21,51147890328,93945480612
22672,S301KX17,4.00079E+12,1,0,0,0,0,0,20713,10512,26,42985977096,81308785250
6920,Z300GYN5,4.00079E+12,0,0,0,0,0,0,37982,23057,24,31852025864,2.65964E+11
25895,Z300XEFF,4.00079E+12,1,1008,0,0,0,0,38083,12242,24,34077272858,2.60046E+11
28099,Z302F285,4.00079E+12,0,0,0,0,0,0,27220,56274,21,52149336760,87705220597
10633,Z300PB69,4.00079E+12,1,0,0,0,0,0,38252,48194,26,31588504716,2.96173E+11
15355,Z300ZTB1,4.00079E+12,0,0,0,0,0,0,36017,74484,28,30619601624,2.62245E+11
17822,Z30111G6,4.00079E+12,1,0,0,0,0,0,35828,28467,26,29012047354,2.56496E+11
8107,Z3029ZPZ,4.00079E+12,0,0,0,0,0,0,27212,53600,24,51983221872,1.14381E+11
22673,S301KX17,4.00079E+12,1,0,0,0,0,0,20690,10512,26,42976136408,81115798258
14964,S301GQ1P,4.00079E+12,0,0,0,0,0,0,20883,10108,23,42723984592,68295291071
25896,Z300XEFF,4.00079E+12,1,1008,0,0,0,0,38058,12242,24,34075024118,2.60013E+11
17407,S3010LRZ,4.00079E+12,0,0,0,0,0,0,24859,38017,21,48615346608,76259297450
10635,Z300PB69,4.00079E+12,1,0,0,0,0,0,38225,48194,27,31585302834,2.96129E+11
28567,Z3016R62,4.00079E+12,0,0,0,0,0,0,35192,16706,25,28060393146,2.25784E+11
17822,Z30111G6,4.00079E+12,1,0,0,0,0,0,35804,28467,25,29009142152,2.56454E+11
17035,Z302AJXB,4.00079E+12,0,0,0,0,0,0,22477,22313,33,49003781288,66540246388
22670,S301KX17,4.00079E+12,1,0,0,0,0,0,20666,10512,25,42969478760,80948524649
13400,Z304JWB2,4.00079E+12,0,0,0,0,0,0,21384,7924,22,44923365136,74090683809
25894,Z300XEFF,4.00079E+12,1,1008,0,0,0,0,38034,12242,23,34072614952,2.59978E+11
23050,S3010LSC,4.00079E+12,0,0,0,0,0,0,24848,37272,21,48659303720,74037595888
7100,Z3042LNG,4.00079E+12,0,0,0,0,0,0,21390,6804,20,44635532552,90215910275
27264,Z304K43J,4.00079E+12,1,384,18,1,184,184,20134,133403,19,27447185504,68877889671
27268,Z304K43J,4.00079E+12,1,312,9,0,96,96,20110,133400,19,27387442576,68719385182
17236,Z301CF65,4.00079E+12,0,0,0,0,0,0,28733,20588,19,19211867100,1.01457E+11
27266,Z304K43J,4.00079E+12,1,280,8,0,96,96,20086,133400,19,27338099248,68528511457
